Time	5816	7013	8214	9413	10613	11814	13015	14216	15414	16614	17813	19012	20214	21414	22613	23815	25016	26214	27414	28613	29814	31016	32222	33414	34614	35814	37016	38213	39416	40615	41815	48077	49280	50477	51678	52877	54077	55281	56478	57678	58878	60080	61278	62478	63681	64881	66080	67279	68479	69679	70878	72077	73280	74479	75681	76880	78078	79277	80480	81678	82882	84080	85285	86480
A01	0.0479039957108556	0.0459869976170241	0.049304030013219	0.0495871615257495	0.0523298632723398	0.0521830920593472	0.0541124826465537	0.0571729746050318	0.062146520199263	0.0616526349275245	0.068292201582279	0.0688230759878902	0.0697144470409373	0.0758091033451317	0.0781193241360012	0.0769577965266124	0.0814812781788778	0.0818838056517611	0.0924471367305649	0.0955844069417281	0.0978756381774527	0.111264732557723	0.122724932746055	0.129819603945445	0.141564480045509	0.146312465664647	0.156213415966904	0.166321650485431	0.176987575632357	0.185469793275235	0.195125885600129	0.151524483609694	0.132750726947937	0.17774448599235	0.182733329870283	0.172135403741045	0.166679985230912	0.144080321449685	0.112035007632648	0.110498724923791	0.111777773649418	0.114110118763639	0.106731875458668	0.104035266334847	0.104765265935807	0.0904728492152382	0.0931125786729368	0.102347623091278	0.0981071036129624	0.0985713223897178	0.0981071036129624	0.0969540509501688	0.0940056048991277	0.0851582634168485	0.0944546047741517	0.088104091909558	0.088745338678562	0.0866216311304734	0.0862015886111102	0.0862015886111102	0.0915656120620776	0.0828966709924213	0.0949052706950413	0.0900385693070006
A02	0.0473512012128483	0.0462578210457052	0.0473512012128483	0.0474890161895769	0.0479039957108556	0.0473512012128483	0.0494454646901178	0.0497291210060431	0.0517444056938962	0.0527718112314869	0.0571729746050318	0.0593837715570678	0.0597043046651461	0.0646575260516704	0.0681158978369045	0.0697144470409373	0.0718877149623719	0.0752395252861194	0.0800841146419679	0.0845368895900123	0.086411415406718	0.0935582649108421	0.100681715520839	0.104521481979628	0.111008923689858	0.115951231362691	0.126089397966419	0.13634048153915	0.141564480045509	0.148573733438379	0.158947894177056	0.175857453458241	0.187843732886269	0.186258177505094	0.191454467642573	0.195950099445076	0.200960005555582	0.203507018373629	0.205220817336261	0.209999750460798	0.210879154835714	0.215325365928014	0.218032883905355	0.225401746745912	0.221690023740198	0.229643693891793	0.226807880984119	0.224934768624392	0.228694919765877	0.233474126204932	0.229643693891793	0.234440633915137	0.231551816687624	0.246322298878651	0.243302193878751	0.248864813642041	0.242302926279997	0.242302926279997	0.238834491585108	0.237851740427005	0.238342661028799	0.249376147719395	0.245816614843792	0.234925231800459
A03	0.0606730578235073	0.061488615298263	0.0679399202778298	0.0693569079034535	0.0746731027761271	0.0711579196526165	0.0663707014213457	0.0688230759878902	0.0695355119448643	0.0717047590202286	0.0792938295732437	0.0800841146419679	0.0796882403630083	0.0822878267313675	0.0870432322473813	0.0893901578437504	0.0931125786729368	0.0960392650736518	0.105009501762026	0.115951231362691	0.12355905278271	0.139085635637347	0.155536102817478	0.160677629614327	0.174733592332743	0.185469793275235	0.204791176723803	0.211761822302903	0.224934768624392	0.231551816687624	0.250915843735537	0.0461222839501835	0.0570172429666	0.0663707014213457	0.0835089071347607	0.108226070899419	0.131571760164237	0.156893242334785	0.181957976485574	0.198024038972382	0.228221848819048	0.255063764972311	0.276188700175373	0.300711340777694	0.312447178074996	0.335177043351085	0.348147149431331	0.373267535506243	0.367381355085016	0.394569653027964	0.375497432459708	0.419479024477853	0.411286980762122	0.397703985505708	0.417828456954586	0.396918224424772	0.392234093073666	0.412099375304092	0.391458452049844	0.405642148782788	0.392234093073666	0.396918224424772	0.412913275674253	0.391458452049844
A04	0.0469392842571106	0.0480428353295488	0.0501565801877054	0.0501565801877054	0.051453299165814	0.0511632688159054	0.0523298632723398	0.0545643616072414	0.0563971923376727	0.0570172429666	0.0619815868139779	0.0643186816100065	0.0638127622338946	0.0674139386890876	0.0718877149623719	0.0735496545711719	0.076381854532779	0.0769577965266124	0.0828966709924213	0.088104091909558	0.0896058948679414	0.0949052706950413	0.107228097062764	0.111264732557723	0.119705834880855	0.126089397966419	0.142817741803337	0.150206965747496	0.162072995921225	0.163126324658102	0.178885120855419	0.184292678326122	0.199697072476	0.204362331005868	0.209123597114982	0.210879154835714	0.213091968300089	0.215774532372151	0.227278331045998	0.235897123940845	0.223075479909143	0.236384421528872	0.231551816687624	0.237361728096186	0.235410727920716	0.248864813642041	0.246322298878651	0.237851740427005	0.2453118663943	0.243302193878751	0.238342661028799	0.242302926279997	0.244305169330768	0.255586589224933	0.244305169330768	0.254541908016828	0.243302193878751	0.245816614843792	0.257687595115706	0.248354425603413	0.253501088842054	0.260868429192857	0.257687595115706	0.247336480644364
A05	0.062146520199263	0.0598650169540504	0.0626431569138868	0.0628093165640665	0.0629757842023883	0.0626431569138868	0.0670649041938476	0.0691786343042082	0.0700733128527366	0.0722546448388558	0.0820856291448216	0.0783141699081369	0.0798859942274113	0.0833044503806759	0.087678568949945	0.087678568949945	0.0931125786729368	0.0924471367305649	0.101869443884235	0.109990412287794	0.115159259813054	0.128662268967276	0.143447862572619	0.149879108365161	0.156553014416505	0.165250619157798	0.183901757663775	0.191454467642573	0.205651254316634	0.209123597114982	0.226807880984119	0.0287993818813224	0.0421707168907653	0.0498713436178283	0.0590644234129168	0.068292201582279	0.0826933469598307	0.0988040773229351	0.119705834880855	0.132455166020394	0.149551857564304	0.170665776460126	0.185076694787517	0.209123597114982	0.231073460086575	0.237361728096186	0.249376147719395	0.266248992293833	0.264084802947886	0.30994204426173	0.285885361419031	0.317513460514223	0.318791802131902	0.298895770139266	0.326562081072236	0.313076366362259	0.312447178074996	0.329851007056649	0.308696418901991	0.323303467554139	0.322655357715957	0.303147845140252	0.337869797114349	0.299499839976001
A06	0.0454483506419747	0.0449136789032441	0.0479039957108556	0.0483212870897999	0.0483212870897999	0.0474890161895769	0.0508743106656972	0.0520365923933872	0.0547155466642872	0.0545643616072414	0.0609983749196744	0.0613248991279884	0.0624773046820285	0.0656816218931981	0.0691786343042082	0.0698937138053049	0.0752395252861194	0.0742972322150671	0.0808802754091438	0.0874663977451208	0.0900385693070006	0.0955844069417281	0.104035266334847	0.105499332376422	0.10973696108858	0.116747614998717	0.129819603945445	0.135135022222329	0.14599181364581	0.148573733438379	0.163126324658102	0.169570678014307	0.192265058430923	0.195125885600129	0.196363352523244	0.200117270821932	0.200960005555582	0.199697072476	0.208250682779688	0.224468654476949	0.212647764970301	0.216224531376651	0.215774532372151	0.219397966088771	0.226807880984119	0.241804678640053	0.237361728096186	0.225869590442942	0.234440633915137	0.231551816687624	0.224934768624392	0.232992213065551	0.230119400324565	0.247844981853209	0.232992213065551	0.234440633915137	0.230595988511362	0.230595988511362	0.251947070175077	0.232031059954965	0.236872622355914	0.25246411742324	0.234925231800459	0.225869590442942
A07	0.0628093165640665	0.064149729425849	0.0686457900514814	0.0677642683015651	0.0684688321185616	0.0684688321185616	0.0735496545711719	0.0765734797875723	0.0787049456012664	0.0785093768400806	0.0896058948679414	0.086411415406718	0.089822031775288	0.0924471367305649	0.0951312303536599	0.0955844069417281	0.101869443884235	0.10258737765308	0.111521015584614	0.121895433861186	0.129529466000632	0.145033412704303	0.160677629614327	0.171032163336713	0.178504204921891	0.193486587639326	0.214429524562269	0.231551816687624	0.239327233782596	0.251430979535796	0.273394354147288	0.0345537600472654	0.0629757842023883	0.088104091909558	0.123838124163092	0.157917714580146	0.188640925787342	0.211761822302903	0.248354425603413	0.288211635957681	0.277313703340317	0.291733517242186	0.300105029497007	0.311192291602669	0.329190783365307	0.3608628046456	0.352338694329423	0.329851007056649	0.338546107944275	0.330512454517226	0.304372882123712	0.322655357715957	0.301927336938994	0.306218965842128	0.294698458911785	0.283576254879947	0.299499839976001	0.288795902029587	0.269525483450391	0.277313703340317	0.284728670090323	0.254541908016828	0.282428099979721	0.258215282814839
A08	0.0425560680801109	0.0429435660672027	0.0469392842571106	0.0473512012128483	0.0491628570100233	0.0484609001862681	0.0520365923933872	0.0533649074777547	0.0544134562634497	0.0562428960036736	0.0631425603997291	0.0618169585782547	0.0634770407602674	0.0665437703272089	0.0707950442084241	0.0706141098582179	0.0765734797875723	0.0771504893288183	0.0818838056517611	0.0889598804868479	0.089822031775288	0.0978756381774527	0.105254190295856	0.107726159932299	0.114896245531418	0.121895433861186	0.130693248510796	0.143132510465483	0.148573733438379	0.155874445821378	0.165606968674323	0.175107519180987	0.195950099445076	0.201805867316203	0.192671481036505	0.201382544833337	0.201805867316203	0.203507018373629	0.206947358240137	0.228221848819048	0.209123597114982	0.217579539198705	0.219854681372568	0.218487068917061	0.220770653167244	0.23982088931105	0.241307352827116	0.223539011713362	0.2453118663943	0.230595988511362	0.222612805702836	0.230595988511362	0.229643693891793	0.250401661007718	0.234440633915137	0.23982088931105	0.23982088931105	0.234925231800459	0.255586589224933	0.239327233782596	0.24081094713568	0.259273594340537	0.241307352827116	0.22916886758168
A09	0.0582712085616237	0.061488615298263	0.064149729425849	0.0653389915192864	0.0686457900514814	0.0677642683015651	0.0733636238110188	0.0737360301519124	0.0769577965266124	0.0783141699081369	0.0874663977451208	0.085992150024079	0.0878911334284376	0.0911272923697366	0.095357608843778	0.0944546047741517	0.100681715520839	0.10020969492995	0.108226070899419	0.120250197281107	0.127513475167749	0.140630607205081	0.154861293595507	0.164185521506511	0.174360357300856	0.188640925787342	0.201805867316203	0.221690023740198	0.232992213065551	0.241804678640053	0.257160883711759	0.221229912819318	0.289967685110731	0.325255013872027	0.352338694329423	0.368844735060618	0.349539159523349	0.34400191947262	0.358713985754616	0.327873998237949	0.319432750608677	0.311192291602669	0.302537025989691	0.285885361419031	0.277877769357542	0.280144508168972	0.232511191532093	0.232511191532093	0.184292678326122	0.198859006620866	0.180800317535255	0.179649072191479	0.162072995921225	0.11621620113187	0.128950799503775	0.132455166020394	0.11621620113187	0.113068720417324	0.110244333275935	0.113588455333856	0.121070530526218	0.0971838081614641	0.10973696108858	0.0976446009849946
