Sample_ID	Well	Plate_ID	Isolate	Comments	Group	Replicate	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
1152	A1	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0402757489333057	0.0402757489333057	0.24531186639429997			0.0402757489333057	1.2040018944190358	12.506838847294002	0.19685613222649911	1.7739787846603399	0.0012248195071745682	0.005172756535154477	0.3513320180251208	-0.027676812192214705	1.972912074613092	1.0128030519691027	0.0	10.0	3.8333333333333335	10.5	0.0	2.4930153414546017e-05	FALSE
1153	A2	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0600260271340445	0.0156592560318089	0.233474126204932			0.0600260271340445	0.06879063344807362	-1.538827156139274	0.17515423046064588	1.3682857713305805	0.19789665069369206	1.82752673186888	1.0784668812312126	-4.512114188270626	0.6427153143253005	3.212393115797263	0.0	4.5	4.333333333333333	5.0	1.0	0.00041934977603684716	FALSE
1154	A3	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0461222839501835	0.0461222839501835	0.313706720892537			0.0461222839501835	1.475320747101571	12.72872212751738	0.25670718212709315	1.882387329059915	0.0	0.0	0.3925981243135249	0.02462682220693608	1.7655386962735586	1.3512332593881085	0.0	10.5	3.8333333333333335	10.5	0.0	5.1378771609799094e-05	FALSE
1155	A4	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0649976277996556	0.032756699523887	0.492696128975615			0.0649976277996556	1.6946151586173177	10.478634390475948	0.4141192839672703	1.9986251060078837	0.029727393338507713	0.06398642678696431	1.8026498405389424	-0.45666318314041326	0.38451570847098815	5.706007437770541	0.0	10.166666666666666	6.0	10.5	1.0	0.0005724009935425571	FALSE
1156	A5	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0487409032058065	0.0486007720650468	0.297090258038134			0.0487409032058065	1.4196929721082985	12.134498438379122	0.24460104919201242	1.7961363580567316	0.0	0.0	0.42394239441234555	0.04121714779943463	1.635003221418236	1.6863384684161087	0.0	10.5	4.166666666666667	10.5	0.0	2.198199800939932e-05	FALSE
1157	A6	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0670649041938476	0.0304774341701333	0.430358019030971			0.0670649041938476	1.5654804063075143	10.095171377864004	0.34017363299767567	1.804388786436124	0.02096382967813093	0.052815011637700415	1.7940705609133243	-0.3815161290229455	0.3863544699195545	5.745451652727957	0.0	10.166666666666666	6.0	10.5	1.0	0.0007117427637554427	FALSE
1158	A7	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0501565801877054	0.0501565801877054	0.304987104157699			0.0501565801877054	1.485033667683176	12.301986406038452	0.24838052545223888	1.780791009790974	0.0	0.0	0.3581003324705243	0.01267983186829338	1.9356228344663688	1.1256530323102116	0.0	10.5	3.8333333333333335	10.5	0.0	3.901552433666015e-05	FALSE
1159	A8	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0746731027761271	0.0742972322150671	0.270075113475657			0.0746731027761271	0.6418023066466652	5.5290642055116646	0.15545631516727765	1.120657543843653	0.14360756666831542	0.986371183872971	0.4291381014604519	-0.30088213421638166	1.6152077342958178	1.659468146526703	0.0	4.833333333333333	3.1666666666666665	6.333333333333333	0.0	0.00018230733122889288	TRUE
1160	A9	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0501565801877054	0.0501565801877054	0.298895770139266			0.0501565801877054	1.4705397368730626	12.367066307365878	0.23906222044676895	1.7527679416595277	0.0012106340878301203	0.004191576597946778	0.366575597784395	-0.026601036729070715	1.890871036559358	1.1812380863248335	0.0	10.166666666666666	4.0	10.5	0.0	1.6733923167800075e-05	FALSE
1161	A10	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0729925942017925	0.0277755690018324	0.27562775916961896			0.0729925942017925	0.8762055236369506	6.958444204724866	0.19856228454611607	1.3153729549819626	0.04395320651757634	0.17626493279855415	1.4967543399368735	-2.577884342439052	0.4631001641786983	5.939473419530403	0.0	4.5	6.0	5.0	1.0	0.0006121088351634547	FALSE
1162	A11	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0497291210060431	0.0497291210060431	0.28938125107814694			0.0497291210060431	1.4024282946798476	12.114746528434011	0.22953553321205844	1.7246685436119762	0.002014557152312413	0.00724648474290035	0.36806014875937837	-0.04670413741308517	1.8832443091063755	1.265733034380641	0.0	10.166666666666666	4.166666666666667	10.5	1.0	1.3748360657614243e-05	FALSE
1163	A12	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0658534135435821	0.0495871615257495	0.493659420876114			0.0658534135435821	1.9897510186221656	11.926941735360446	0.4073811698027605	1.9733218966277721	0.04516761701933292	0.10018904209139978	1.4910198202256029	-0.47408611741244056	0.46488126526384255	5.356973670212348	0.0	10.0	6.0	10.5	1.0	0.0006638261577021056	FALSE
1164	A13	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0484609001862681	0.0484609001862681	0.29173351724218605			0.0484609001862681	1.434959747124887	12.359903269694627	0.2379508473636742	1.774636315573801	0.00043074448339214255	0.0015081374847127904	0.3552537226472937	-0.015500566320072894	1.9511327717967986	1.0867263035782706	0.0	10.333333333333334	3.8333333333333335	10.5	0.0	1.3193485337084799e-05	FALSE
1165	A14	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0643186816100065	0.0638127622338946	0.285306480249586			0.0643186816100065	0.8635263323416216	7.886005800015121	0.18411398635943382	1.3621558663234652	0.17566528019790104	1.2022234003042958	0.35899166574653446	-0.3407336776324463	1.9308169149791372	1.022568085095421	0.0	5.666666666666667	3.1666666666666665	8.333333333333334	0.0	0.00036365409122059736	FALSE
1166	A15	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0476270866156796	0.047213641212876994	0.267337113468059			0.0476270866156796	1.2894663726517028	11.809661843574911	0.21354360198882308	1.7007848151451221	0.0	0.0	0.37282032248291325	0.00682537126147091	1.859199026339861	1.396681239396202	0.0	10.5	4.166666666666667	10.5	1.0	1.7638157379748688e-05	FALSE
1167	A16	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0601873357572896	0.0601873357572896	0.24733648064436398			0.0601873357572896	0.5669250014456401	6.189253218238084	0.14436168587079812	1.224143293068445	0.13038483958102176	1.0131256770958619	0.528718825245937	-0.4206406350140291	1.3109939488867703	1.7297815430193624	0.0	4.333333333333333	3.3333333333333335	5.333333333333333	1.0	0.00021364859684200644	TRUE
1168	A17	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0463936093683942	0.0463936093683942	0.26033583280617395			0.0463936093683942	1.2328516375381842	11.816592867237162	0.20457056405962418	1.6888303390076231	0.0	0.0	0.3256481696083814	0.05123763463641603	2.1285155122889576	0.8494197366074134	0.0	10.5	3.5	10.5	0.0	5.10984028890021e-05	FALSE
1169	A18	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0636447460705172	0.0636447460705172	0.33990249269124			0.0636447460705172	0.9508233221256763	8.178616404524902	0.23363772289146026	1.5440488279791684	0.2123400397718035	1.2460337496559055	0.4528984444806448	-0.4320373691138499	1.530469333704165	1.7426195514693505	0.0	5.833333333333333	4.0	7.333333333333333	0.0	0.00016820800580206514	FALSE
1170	A19	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0476270866156796	0.0476270866156796	0.27450898869320395			0.0476270866156796	1.3001965743544088	11.90574373710857	0.21731860451330237	1.7144283073769309	0.0	0.0	0.3735315737156045	0.08229175113664909	1.8556588768790032	1.2949200085640418	0.0	10.5	3.8333333333333335	10.5	0.0	5.015696514094461e-05	FALSE
1171	A20	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0582712085616237	0.0455826385565595	0.45025888916025897			0.0582712085616237	1.8537019830413732	12.297879559786074	0.3732690784025623	2.004481150853787	0.06595678725578724	0.1654646555608157	1.4728015963700551	-0.5664563399732306	0.4706317417555172	5.280496977867647	0.0	8.5	6.0	10.5	1.0	0.0005989459056300443	FALSE
1172	A21	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0457171753828704	0.0457171753828704	0.25768759511570605			0.0457171753828704	1.148053311366397	11.454011219855452	0.19046892775634655	1.6483306510757565	0.0	0.0	0.34515211381427635	0.040358882190344524	2.008236811590041	1.126089447121688	0.0	10.5	3.5	10.5	0.0	9.501860489050858e-05	FALSE
1173	A22	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0563971923376727	0.047076335717921	0.227278331045998			0.0563971923376727	0.39512714187749176	4.670267543505378	0.14382083898889042	1.2679109189699151	0.14391463836668866	1.2662958235487454	0.6133429576172601	-0.8075094345887913	1.1301135391734372	2.1920977243155155	0.0	4.5	3.8333333333333335	5.166666666666667	1.0	0.0001443740630306572	FALSE
1174	A23	plate_4	BY4741	WT_Post-shift	3	2	0	0	0.0442508847328411	0.0438561440016356	0.22869491976587697			0.0442508847328411	0.8830627745452788	9.941187624855683	0.1528165452788125	1.5008513469119702	0.0	0.0	0.33592681579013106	0.044427135242398115	2.0633874641105945	1.5639761853194156	0.0	10.5	3.6666666666666665	10.5	0.0	0.00017333327586185646	FALSE
1175	A24	plate_4	YGR067C_ko	YGR067C_Pre-shift	2	2	0	0	0.0532162212899058	0.0532162212899058	0.267882687201654			0.0532162212899058	0.8448338929962063	9.085107870043714	0.15533004572952347	1.3786374663832377	0.1392728803201457	1.0767743602386504	0.2761301099463889	-0.37068702679511095	2.5102194783992258	0.19490832830355043	0.0	6.333333333333333	3.0	9.833333333333334	0.0	0.0006079737095014439	TRUE
1176	B1	plate_4	BY4741	WT_Pre-shift	1	2	0	0	0.041406407396862	0.0399030310586308	0.18041585822312697			0.041406407396862	0.33818933450774225	5.192027580434799	0.12204211599615974	1.3755886722981385	0.12200315439026066	1.3647223482149315	0.6727564928978598	-0.8513992686628885	1.0303091651694862	2.307909114426783	0.0	4.5	4.0	5.166666666666667	1.0	8.599057512903296e-05	FALSE
1177	B2	plate_4	YGR067C_ko	YGR067C_Post-shift	4	2	0	0	0.061488615298263	0.0609983749196744	0.422798555893364			0.061488615298263	2.0098587942328363	12.680778698902449	0.3538510832027865	1.907973478604191	0.0	0.0	0.4844016010677464	-0.00620700743917469	1.4309349494965946	1.787859463020192	0.0	10.5	3.6666666666666665	10.5	0.0	2.3516755756746752e-05	FALSE
1178	B3	plate_4	BY4741	WT_Pre-shift	1	2	0	0	0.0502995951239751	0.0497291210060431	0.5133046581898421			0.0502995951239751	2.1466437013213797	13.826701577925013	0.47148264288426867	2.338354647748414	0.12813480023977547	0.28208734447414185	0.6532412826640969	-0.18427016441104885	1.061089063038241	3.3197186311899975	0.0	7.5	6.0	8.333333333333334	1.0	0.0007099751422533954	FALSE
1179	B4	plate_4	YGR067C_ko	YGR067C_Post-shift	4	2	0	0	0.0648274194711951	0.0613248991279884	0.358000361562891			0.0648274194711951	1.692751837348399	11.253289760559118	0.29328953568009575	1.7073502966695973	0.0005486496894004933	0.0015359499898455198	0.48905946595750927	-0.03167846041617853	1.4173065420640845	1.9997918782733957	0.3333333333333333	10.333333333333334	3.5	10.5	0.0	1.3372999640199016e-05	FALSE
1180	B5	plate_4	BY4741	WT_Pre-shift	1	2	0	0	0.0526242223536785	0.0515987176583528	0.622021922895749			0.0526242223536785	2.667216127082477	14.497802818929445	0.5596697122611201	2.4546519229339703	0.07674553135489076	0.1338329365581834	0.6089770973280743	-0.1425198225697966	1.1382155151666173	2.9211265675968052	0.0	8.0	5.5	10.5	0.0	0.00024600858553293326	FALSE
1181	B6	plate_4	YGR067C_ko	YGR067C_Post-shift	4	2	0	0	0.0646575260516704	0.0613248991279884	0.394569653027964			0.0646575260516704	1.905338551447217	11.94553695442865	0.3245075551026502	1.791742205768756	0.0049828819287379145	0.012927720520849562	0.4605479106082257	-0.0512298068299707	1.5050490179068141	1.8117460093178424	0.0	10.0	3.6666666666666665	10.5	0.0	3.3965503296305495e-05	FALSE
1182	B7	plate_4	BY4741	WT_Pre-shift	1	2	0	0	0.0501565801877054	0.0501565801877054	0.204362331005868			0.0501565801877054	0.6111479250347287	7.379402568046049	0.12037165638334855	1.2231627039581319	0.08615369398301272	0.704236405221575	0.34896171910986273	-0.22110733625719714	1.9863129466694411	1.4498768684501906	0.0	5.666666666666667	3.5	7.333333333333333	0.0	4.3039313394419606e-05	TRUE
