UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
6	0
0	0
0	1
7	0
0	0
1	0
1	0
80	10
456	2
1084	2
5324	7
0	0
314	6
351	0
0	0
1350	0
268	0
1810	5
2924	10
680	0
427	0
235	0
0	0
237	0
195	0
1	0
254	0
2028	4
839	4
1	0
2006	2
781	2
898	0
758	0
48554	63
50	0
0	0
19	0
919	14
10688	67
0	0
77	0
735	4
112	0
359	0
1	0
537	4
369	0
1161	0
258	2
131	0
127	12
1167	18
0	0
715	2
315	0
2481	10
481	0
654	4
499	0
0	0
926	4
0	0
1505	4
0	0
3	0
1533	6
434	0
307	0
740	2
2274	2
1114	4
223	2
303	0
458	2
574	2
0	0
20583	9937
15	0
8048	0
0	0
778	4
947	6
705	2
1092	0
299	2
451	0
59	0
512	28374
0	2418
0	0
1240	0
2459	0
181	0
420	0
1	0
0	0
37	2
0	0
0	0
905	0
141	0
8	0
9	0
7	168
41	28
1198	0
0	0
1159	14
2	0
88	7
0	0
0	5
0	0
0	0
0	0
0	25
0	35
0	0
0	0
118	395
4	22
2	9
298	2402
0	16
1	187
0	793
0	0
0	0
0	0
0	0
0	0
264	0
406	0
1460	0
439	0
471	2
483	2
953	2
0	0
0	280
229	6697
0	0
3	0
8319	17
180	0
188	0
13	0
410	0
2	0
457	0
8087	10
193	0
3986	8
227	2
256	0
813	8
3294	13
582	4
680	0
416	0
16	97
400	97
466	0
250	0
1487	2
252	0
3	0
5605	10
630	0
90	0
0	0
0	0
5089	8466
0	0
88	0
1	0
0	0
411	19
0	19
521	2
587	0
633	0
1	0
4944	4
281	0
0	0
1456	23
469	0
112	0
89	0
1497	2
410	0
1424	0
499	4
592	2
2	0
507	0
1338	12
744	6
48	0
15	0
3442	4
361	0
2463	4
0	0
88	0
1165	2
1291	4
647	6
11	0
1076	0
0	0
333	0
579	4
737	4
130	0
335	0
675	0
598	0
138	0
3302	2
69	0
71	0
209	4
9775	65
169	0
60	0
1206	0
293	0
1816	2
107	0
408	6
236	0
144	0
3363	2
496	0
1322	0
0	0
0	0
408	2
23	0
0	0
873	0
138	0
209	0
0	0
283	0
2894	20
387	0
1	0
404	0
5	494
1305	15162
0	0
1314	4
1628	10
1075	0
655	18
1023	0
474	4
604	0
767	16
500	0
914	0
456	2
433	4
1375	1
1858	2
6528	4
71	0
0	1026
85	13498
59	0
0	0
849	12
1282	0
784	0
1588	8
17	0
16	0
159	0
539	2
125	0
1963	6
247	0
3665	6
1271	6
0	0
267	0
947	0
504	0
13331	6650
3	0
167	0
943	4
1375	4
0	0
622	6
1304	6
277	4
368	0
1773	4
0	0
762	2
266	4
486	2
372	0
0	0
244	0
847	2
399	0
5828	12
