UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
60	0
1	0
0	11
9	0
0	0
2	0
0	0
229	50
18656	54
4616	10
5977	21
0	0
615	6
419	0
5	0
2767	4
526	0
3255	2
2763	4
1760	4
622	0
623	2
2	0
377	0
429	0
3	0
448	0
3030	4
1381	2
2	0
2184	2
1212	4
1899	0
1704	0
36456	28
41	0
0	0
34	0
1607	24
12909	74
0	0
63	0
2282	0
92	0
766	0
1	0
760	2
353	4
1233	2
358	0
172	0
80	12
1101	14
7	0
1216	2
182	0
1367	4
382	0
721	8
978	8
1	0
1394	4
1	0
1711	6
0	0
2	0
1989	2
512	2
437	4
1281	0
922	8
1983	2
263	0
382	2
592	0
236	0
0	0
11386	5251
5	0
8711	6
2	0
1075	4
1122	2
841	0
532	0
294	0
233	0
59	0
342	23771
0	2538
0	0
1569	2
4912	0
62	0
646	8
2	0
1	0
78	0
0	1
0	0
1468	6
158	0
15	0
3	0
8	340
27	32
9911	17
0	0
1677	18
13	0
125	31
0	0
0	5
0	0
0	3
0	0
0	36
0	43
0	0
4	1
54	153
3	9
2	0
361	3132
0	6
0	354
0	1345
0	0
0	0
0	0
0	0
0	0
531	2
430	2
2454	10
838	0
945	0
629	0
2585	6
0	0
0	330
281	6189
0	0
3	0
27974	59
386	2
178	0
17	0
460	0
10	0
1489	0
5378	4
200	0
4747	4
368	0
367	0
1272	14
2632	14
1141	10
898	4
908	4
2	65
236	65
297	0
232	0
2224	12
638	2
1	0
4943	12
5368	6
190	0
0	0
0	0
3155	5014
0	0
240	0
1	0
0	0
798	51
0	47
523	4
978	6
3067	4
1	0
5680	2
212	4
0	0
836	2
427	0
288	2
252	0
2411	2
359	0
1676	2
535	4
1449	8
4	0
635	2
2122	4
1181	2
411	0
77	2
3649	12
417	0
8657	12
0	0
881	0
2099	6
1758	12
394	0
9	0
2003	11
0	1
764	0
950	2
1204	20
177	0
357	0
2543	0
790	0
64	0
10224	14
246	0
127	0
356	16
5938	60
170	0
167	0
1572	2
333	0
2141	6
332	0
845	6
518	0
171	0
5392	12
820	0
11913	14
0	0
0	1
954	8
96	0
0	0
1386	6
133	2
161	0
0	0
568	0
3448	18
629	0
4	0
954	2
1	531
1056	13892
0	0
3039	10
280	0
418	0
785	16
1882	2
624	6
506	0
1394	49
1355	4
1975	12
254	8
543	12
1310	3
3605	3
4802	2
20	0
0	1138
102	11756
89	0
0	0
711	10
1500	0
1322	2
2142	2
162	0
137	0
438	0
2082	9
205	0
898	0
298	0
3071	8
1526	2
0	0
583	0
1045	8
596	2
9664	5635
11	0
436	2
936	2
1241	6
4	0
1123	0
2542	2
372	0
162	2
8367	10
8	0
598	0
261	4
