UniqueCount	AmbigCount
0	0
0	0
1	0
0	0
17	0
0	0
0	10
8	0
0	0
0	0
0	0
117	45
1283	6
5469	6
14274	16
0	0
249	2
372	0
0	0
2856	2
794	0
11384	22
1822	8
1147	6
676	0
437	0
1	0
299	0
269	0
0	0
287	0
2121	0
1341	4
2	0
1784	2
807	0
1221	0
1502	2
49904	43
90	0
0	0
31	0
605	6
8674	74
0	0
143	0
3643	0
163	0
791	0
0	0
1291	6
681	0
1201	4
638	0
245	0
116	17
995	17
1	0
277	0
195	0
2735	0
542	6
856	0
903	4
5	0
646	2
0	0
3330	14
0	0
3	0
3284	4
448	2
578	0
1710	4
811	0
1101	6
412	2
350	0
680	2
589	6
0	0
27728	13502
25	0
4894	6
1	0
1454	6
1799	6
666	0
1205	0
366	0
510	0
59	0
464	29678
0	2259
0	0
2098	2
3889	6
180	2
789	2
0	0
11	0
116	0
0	0
0	0
1347	4
127	0
10	0
11	0
15	220
61	33
17439	28
0	0
2383	22
0	0
180	32
0	0
0	13
0	0
0	0
0	0
0	23
2	53
0	0
0	0
83	251
2	16
3	12
534	3148
0	11
0	266
4	1118
1	0
0	2
0	0
0	0
0	0
296	2
563	0
2470	5
529	0
527	0
608	2
1777	10
0	0
0	340
228	8755
0	0
3	0
10292	33
172	0
120	0
7	0
1004	2
0	0
444	2
6036	0
228	0
4327	10
475	0
454	0
1157	4
1609	9
2097	10
724	2
954	4
20	176
507	178
330	2
513	0
2090	12
511	2
7	0
3474	4
1292	0
195	0
0	0
0	0
3044	7102
0	0
74	2
1	0
0	0
308	22
0	22
643	0
771	10
851	0
1	0
8216	4
312	2
0	0
1410	4
503	2
220	0
148	0
2853	4
408	2
2164	6
537	4
235	0
9	0
533	2
1156	2
1426	0
255	2
92	0
5978	12
697	0
4000	0
1	0
158	0
344	0
1733	10
999	2
13	0
464	0
0	0
727	0
1218	0
639	2
106	0
535	0
1381	0
750	0
111	0
3221	4
338	0
119	0
127	4
6488	85
277	0
130	0
653	2
314	2
2125	12
135	0
451	0
445	6
136	0
3686	4
879	0
5906	4
0	0
0	0
345	2
44	0
1	0
1273	4
220	0
195	2
0	0
309	0
3666	30
730	0
2	0
538	0
7	465
1166	16038
0	0
1826	0
1604	4
1493	0
885	4
4095	8
382	0
1234	0
346	2
447	0
1126	4
382	2
444	0
2307	10
3537	2
5127	12
79	0
0	872
65	13460
85	2
0	0
1754	10
1861	4
1398	0
1620	2
53	0
7	0
399	0
328	0
167	0
1319	10
503	0
2567	5
2421	16
0	0
316	0
782	2
640	6
14340	8344
14	0
688	2
189	6
1873	9
0	0
624	10
1943	2
762	2
499	0
2329	0
0	0
768	2
165	0
925	6
573	0
