UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
19	0
0	0
0	12
6	0
0	0
1	0
1	0
225	29
1725	6
5600	4
11275	10
0	0
58	0
400	0
0	0
2302	2
506	0
21566	37
3288	16
918	4
602	0
424	0
2	0
262	0
258	0
0	0
364	0
2052	6
895	4
8	0
1867	2
955	6
904	0
1765	2
24727	23
26	0
0	0
25	0
276	8
8591	76
0	0
74	0
2391	6
98	0
634	0
2	0
1024	6
702	0
949	4
587	6
196	0
153	29
954	27
1	0
104	0
204	0
1282	2
633	4
760	2
761	2
2	0
381	4
0	0
3454	16
0	0
2	0
2759	4
613	0
539	0
1148	2
558	2
1367	14
403	6
301	4
999	0
367	6
0	0
43165	18067
19	0
3619	0
0	0
1192	10
1531	10
427	0
834	0
341	0
489	0
36	0
680	39332
0	3796
0	0
1414	2
1839	0
161	0
832	6
1	0
7	0
100	0
0	0
0	0
1407	8
87	0
9	0
10	0
14	321
73	43
14845	12
1	0
2304	26
0	0
125	16
0	0
0	8
0	0
0	0
0	0
0	28
0	58
0	0
0	0
109	316
9	9
1	8
407	3391
0	4
0	255
0	968
3	0
0	0
0	0
0	0
0	0
380	0
494	2
2174	0
419	2
382	0
820	2
1549	0
1	0
0	287
210	8207
0	0
6	0
12351	40
215	0
111	0
9	0
766	2
5	0
362	0
3636	2
230	0
5253	6
522	0
454	0
1001	6
842	4
1210	2
837	0
759	4
7	107
277	107
122	0
582	0
1414	8
728	2
0	0
2264	6
1244	0
110	0
0	0
1	0
1867	3364
0	0
37	0
4	0
0	0
139	4
0	4
316	0
816	2
723	2
5	0
12093	6
356	2
1	0
1422	8
471	2
271	0
224	0
2937	4
384	0
2477	0
388	8
104	0
6	0
581	2
1504	4
1427	0
187	0
50	0
5423	12
317	0
3887	7
3	0
271	0
225	0
1988	8
820	8
31	0
93	2
0	0
709	4
1017	2
577	6
73	0
308	0
943	0
643	0
66	0
4951	8
201	0
71	0
31	0
3676	32
210	0
101	0
429	2
186	2
3157	4
114	0
333	2
404	0
114	0
4505	16
620	0
4812	6
0	0
0	0
222	2
44	0
0	0
1067	8
88	0
77	0
0	0
293	0
3551	22
546	2
3	0
484	0
5	867
1929	22269
0	0
420	4
1723	1
1294	2
1280	10
2830	6
232	0
1288	0
696	26
577	0
1288	0
285	2
385	14
1675	9
3305	5
6216	4
63	0
0	1360
97	18483
104	0
0	0
1618	28
1467	0
1800	2
1207	4
46	0
7	0
284	0
70	0
138	0
1375	4
557	0
1780	0
3578	12
0	0
267	2
887	4
257	0
8341	3566
3	0
475	2
262	0
2236	14
0	0
685	10
2001	4
862	0
346	2
2530	2
0	0
688	0
154	0
758	0
704	0
0	0
448	0
